page_id,title,url,content_length,num_links,num_sections,num_references,all_categories,meta_categories,science_categories,num_categories,summary_length,avg_sentence_length,last_revision_date,num_languages,languages,rating
1453,ALGOL,https://en.wikipedia.org/wiki/ALGOL,37154,0,17,39,"['ALGOL 60 dialect', 'Algol programming language family', 'All Wikipedia articles written in British English', 'All articles needing additional references', 'All articles to be expanded', 'All articles with specifically marked weasel-worded phrases', 'All articles with unsourced statements', 'Articles needing additional references from February 2024', 'Articles to be expanded from February 2024', 'Articles with example ALGOL 60 code', 'Articles with short description', 'Articles with specifically marked weasel-worded phrases from May 2023', 'Articles with unsourced statements from February 2024', 'Articles with unsourced statements from May 2023', 'CS1 German-language sources (de)', 'Computer-related introductions in 1958', 'Procedural programming languages', 'Programming languages created in 1958', 'Short description is different from Wikidata', 'Structured programming languages', 'Systems programming languages', 'Use British English from June 2022', 'Use dmy dates from February 2020', 'Webarchive template other archives', 'Webarchive template wayback links']","['All Wikipedia articles written in British English', 'All articles needing additional references', 'All articles to be expanded', 'All articles with specifically marked weasel-worded phrases', 'All articles with unsourced statements', 'Articles needing additional references from February 2024', 'Articles to be expanded from February 2024', 'Articles with example ALGOL 60 code', 'Articles with short description', 'Articles with specifically marked weasel-worded phrases from May 2023', 'Articles with unsourced statements from February 2024', 'Articles with unsourced statements from May 2023', 'CS1 German-language sources (de)', 'Short description is different from Wikidata', 'Use British English from June 2022', 'Use dmy dates from February 2020', 'Webarchive template other archives', 'Webarchive template wayback links']","['ALGOL 60 dialect', 'Algol programming language family', 'Computer-related introductions in 1958', 'Procedural programming languages', 'Programming languages created in 1958', 'Structured programming languages', 'Systems programming languages']",25,1669,17.93,2026-01-13T15:42:20Z,53,"['an', 'ar', 'az', 'be', 'bg', 'bn', 'bs', 'ca', 'cs', 'cy', 'da', 'de', 'el', 'eo', 'es', 'eu', 'fa', 'fi', 'fr', 'ga', 'gl', 'he', 'hu', 'hy', 'io', 'it', 'ja', 'kaa', 'kk', 'ko', 'ky', 'ml', 'ms', 'mwl', 'nl', 'nn', 'nb', 'pl', 'pt', 'ro', 'ru', 'sh', 'sk', 'sl', 'sr', 'sv', 'tg', 'tr', 'uk', 'uz', 'vi', 'zh']",C
2330,Abbe number,https://en.wikipedia.org/wiki/Abbe_number,11007,0,5,5,"['Articles with short description', 'Dimensionless numbers of physics', 'Glass physics', 'Optical quantities', 'Short description matches Wikidata']","['Articles with short description', 'Short description matches Wikidata']","['Dimensionless numbers of physics', 'Glass physics', 'Optical quantities']",5,4276,21.94,2025-08-03T02:47:10Z,34,"['ar', 'az', 'bn', 'ca', 'cs', 'de', 'el', 'es', 'et', 'fa', 'fr', 'gl', 'he', 'id', 'it', 'ja', 'ko', 'nl', 'nn', 'nb', 'pl', 'pt', 'ro', 'ru', 'sk', 'sl', 'sv', 'ta', 'th', 'tr', 'uk', 'vi', 'zh']",C
2862,AI-complete,https://en.wikipedia.org/wiki/AI-complete,14187,0,6,24,"['All articles with unsourced statements', 'Articles with short description', 'Articles with unsourced statements from February 2021', 'Artificial intelligence', 'CS1 maint: location missing publisher', 'CS1 maint: work parameter with ISBN', 'Computational problems', 'Short description matches Wikidata', 'Webarchive template wayback links']","['All articles with unsourced statements', 'Articles with short description', 'Articles with unsourced statements from February 2021', 'CS1 maint: location missing publisher', 'CS1 maint: work parameter with ISBN', 'Short description matches Wikidata', 'Webarchive template wayback links']","['Artificial intelligence', 'Computational problems']",9,594,20.75,2025-08-30T14:32:34Z,16,"['ar', 'ca', 'es', 'fa', 'fr', 'he', 'id', 'it', 'ja', 'ko', 'ru', 'sr', 'uk', 'vi', 'yue']",C
2974,Abelian group,https://en.wikipedia.org/wiki/Abelian_group,37085,0,22,21,"['Abelian group theory', 'Articles with short description', 'CS1: long volume value', 'Niels Henrik Abel', 'Properties of groups', 'Short description is different from Wikidata']","['Articles with short description', 'CS1: long volume value', 'Short description is different from Wikidata']","['Abelian group theory', 'Niels Henrik Abel', 'Properties of groups']",6,806,21.5,2025-12-26T23:26:33Z,57,"['af', 'ar', 'ast', 'az', 'ba', 'be', 'bg', 'bn', 'ca', 'ckb', 'cs', 'da', 'de', 'el', 'eo', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'gl', 'he', 'hr', 'hu', 'hy', 'ia', 'id', 'it', 'ja', 'kaa', 'ko', 'la', 'ml', 'ms', 'nl', 'nn', 'nb', 'nov', 'pl', 'pt', 'ro', 'ru', 'sh', 'simple', 'sk', 'sl', 'sr', 'sv', 'ta', 'tr', 'uk', 'vi', 'zh', 'lzh', 'yue']",B
60459,Abductive reasoning,https://en.wikipedia.org/wiki/Abductive_reasoning,77489,0,39,97,"['All articles needing additional references', 'All articles to be expanded', 'All articles with unsourced statements', 'Articles needing additional references from January 2019', 'Articles to be expanded from June 2020', 'Articles with short description', 'Articles with unsourced statements from July 2020', 'Bayesian statistics', 'Belief revision', 'CS1 errors: ISBN date', 'CS1 maint: multiple names: authors list', 'Charles Sanders Peirce', 'Epistemology', 'Inference', 'Reasoning', 'Short description is different from Wikidata', 'Use mdy dates from October 2021', 'Webarchive template wayback links']","['All articles needing additional references', 'All articles to be expanded', 'All articles with unsourced statements', 'Articles needing additional references from January 2019', 'Articles to be expanded from June 2020', 'Articles with short description', 'Articles with unsourced statements from July 2020', 'CS1 errors: ISBN date', 'CS1 maint: multiple names: authors list', 'Short description is different from Wikidata', 'Use mdy dates from October 2021', 'Webarchive template wayback links']","['Bayesian statistics', 'Belief revision', 'Charles Sanders Peirce', 'Epistemology', 'Inference', 'Reasoning']",18,968,19.71,2026-01-06T13:33:04Z,40,"['ar', 'bg', 'bn', 'ca', 'ckb', 'cs', 'da', 'de', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'he', 'id', 'is', 'it', 'ja', 'ki', 'ko', 'mk', 'ms', 'nl', 'nb', 'pl', 'ps', 'pt', 'ru', 'scn', 'simple', 'sk', 'sr', 'sv', 'th', 'uk', 'vi', 'zh', 'yue']",C
67058,Abdominal cavity,https://en.wikipedia.org/wiki/Abdominal_cavity,6230,0,11,11,"['Abdomen', 'Articles with short description', 'CS1: long volume value', 'Commons category link from Wikidata', 'Short description matches Wikidata']","['Articles with short description', 'CS1: long volume value', 'Commons category link from Wikidata', 'Short description matches Wikidata']",['Abdomen'],5,361,15.75,2025-08-18T10:43:04Z,47,"['af', 'ar', 'be', 'br', 'bs', 'ca', 'ceb', 'ckb', 'cs', 'cv', 'de', 'es', 'et', 'eu', 'fa', 'fi', 'vro', 'he', 'hi', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'kk', 'ko', 'li', 'lt', 'lv', 'mn', 'nl', 'pl', 'pt', 'ru', 'sl', 'sn', 'sq', 'sv', 'th', 'tl', 'tr', 'uk', 'uz', 'vi', 'zh']",C
174448,Abelian extension,https://en.wikipedia.org/wiki/Abelian_extension,2550,0,2,0,"['Algebraic number theory', 'Articles with short description', 'Class field theory', 'Field extensions', 'Short description is different from Wikidata']","['Articles with short description', 'Short description is different from Wikidata']","['Algebraic number theory', 'Class field theory', 'Field extensions']",5,439,12.83,2023-05-16T11:36:16Z,15,"['de', 'el', 'es', 'fr', 'hy', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'ru', 'sv', 'uk']",START
178220,ATP synthase,https://en.wikipedia.org/wiki/ATP_synthase,34841,0,20,50,"['Articles with short description', 'Cellular respiration', 'EC 3.6.3', 'Enzymes', 'Integral membrane proteins', 'Photosynthesis', 'Protein complexes', 'Short description is different from Wikidata', 'Webarchive template wayback links']","['Articles with short description', 'Short description is different from Wikidata', 'Webarchive template wayback links']","['Cellular respiration', 'EC 3.6.3', 'Enzymes', 'Integral membrane proteins', 'Photosynthesis', 'Protein complexes']",9,1367,24.0,2025-10-01T18:45:46Z,47,"['ar', 'bg', 'bn', 'bs', 'ca', 'cs', 'da', 'de', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'gl', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'jv', 'ko', 'ku', 'la', 'mk', 'ms', 'nl', 'pl', 'pt', 'ro', 'ru', 'sc', 'sh', 'simple', 'sk', 'sl', 'sr', 'su', 'sv', 'tr', 'uk', 'uz', 'vi', 'zh']",C
355288,Abacus (architecture),https://en.wikipedia.org/wiki/Abacus_(architecture),8830,0,9,9,"['All articles with incomplete citations', 'Architectural elements', 'Articles containing Ancient Greek (to 1453)-language text', 'Articles containing French-language text', 'Articles with incomplete citations from May 2024', 'Articles with short description', 'CS1: long volume value', 'Columns and entablature', 'Short description is different from Wikidata']","['All articles with incomplete citations', 'Articles containing Ancient Greek (to 1453)-language text', 'Articles containing French-language text', 'Articles with incomplete citations from May 2024', 'Articles with short description', 'CS1: long volume value', 'Short description is different from Wikidata']","['Architectural elements', 'Columns and entablature']",9,613,25.75,2025-05-04T17:59:23Z,7,"['ar', 'az', 'be', 'bg', 'ca', 'cs']",START
512256,ATLAS experiment,https://en.wikipedia.org/wiki/ATLAS_experiment,51058,0,38,73,"['Articles with short description', 'CERN experiments', 'Commons link from Wikidata', 'Coordinates on Wikidata', 'Large Hadron Collider', 'Pages using gadget WikiMiniAtlas', 'Particle experiments', 'Short description matches Wikidata', 'Webarchive template wayback links']","['Articles with short description', 'Commons link from Wikidata', 'Coordinates on Wikidata', 'Pages using gadget WikiMiniAtlas', 'Short description matches Wikidata', 'Webarchive template wayback links']","['CERN experiments', 'Large Hadron Collider', 'Particle experiments']",9,782,23.8,2026-01-21T08:57:58Z,1,[],B
529953,Ablation,https://en.wikipedia.org/wiki/Ablation,23133,0,13,17,"['All articles with unsourced statements', 'Articles containing Latin-language text', 'Articles with short description', 'Articles with unsourced statements from September 2008', 'Materials degradation', 'Plasma phenomena', 'Short description is different from Wikidata']","['All articles with unsourced statements', 'Articles containing Latin-language text', 'Articles with short description', 'Articles with unsourced statements from September 2008', 'Short description is different from Wikidata']","['Materials degradation', 'Plasma phenomena']",7,407,29.5,2025-12-04T15:48:20Z,1,[],START
1253192,Abortion–breast cancer hypothesis,https://en.wikipedia.org/wiki/Abortion%E2%80%93breast_cancer_hypothesis,56322,0,11,125,"['All articles containing potentially dated statements', 'All articles with dead external links', 'Anti-abortion movements', 'Articles containing potentially dated statements from 2019', 'Articles with dead external links from July 2023', 'Articles with limited geographic scope from April 2024', 'Articles with permanently dead external links', 'Articles with short description', 'Breast cancer', 'CS1: unfit URL', 'CS1 German-language sources (de)', 'Good articles', 'Medical controversies', 'Pseudoscience', 'Short description is different from Wikidata', 'Use dmy dates from October 2020', 'Webarchive template wayback links']","['All articles containing potentially dated statements', 'All articles with dead external links', 'Articles containing potentially dated statements from 2019', 'Articles with dead external links from July 2023', 'Articles with limited geographic scope from April 2024', 'Articles with permanently dead external links', 'Articles with short description', 'CS1: unfit URL', 'CS1 German-language sources (de)', 'Good articles', 'Short description is different from Wikidata', 'Use dmy dates from October 2020', 'Webarchive template wayback links']","['Anti-abortion movements', 'Breast cancer', 'Medical controversies', 'Pseudoscience']",17,2667,22.82,2025-09-13T02:58:07Z,1,[],GA
1665285,Abiotic component,https://en.wikipedia.org/wiki/Abiotic_component,6784,0,4,9,"['Articles with short description', 'Environmental science', 'Short description is different from Wikidata']","['Articles with short description', 'Short description is different from Wikidata']",['Environmental science'],3,1129,14.91,2025-11-03T14:25:27Z,1,[],START
2762064,Abdominal internal oblique muscle,https://en.wikipedia.org/wiki/Abdominal_internal_oblique_muscle,4285,0,7,0,"['Articles with short description', 'Muscles of the torso', 'Short description is different from Wikidata', 'Spine flexors', 'Spine lateral flexors', 'Spine rotators']","['Articles with short description', 'Short description is different from Wikidata']","['Muscles of the torso', 'Spine flexors', 'Spine lateral flexors', 'Spine rotators']",6,265,39.0,2025-10-15T14:16:33Z,1,[],START
3042593,Abdominal external oblique muscle,https://en.wikipedia.org/wiki/Abdominal_external_oblique_muscle,6248,0,10,2,"['Abdomen', 'All articles needing additional references', 'Articles needing additional references from August 2017', 'Articles with short description', 'Muscles of the torso', 'Pages using infobox anatomy with conflicting parameters', 'Short description is different from Wikidata', 'Spine flexors', 'Spine lateral flexors', 'Spine rotators', ""Wikipedia articles incorporating text from the 20th edition of Gray's Anatomy (1918)""]","['All articles needing additional references', 'Articles needing additional references from August 2017', 'Articles with short description', 'Pages using infobox anatomy with conflicting parameters', 'Short description is different from Wikidata']","['Abdomen', 'Muscles of the torso', 'Spine flexors', 'Spine lateral flexors', 'Spine rotators', ""Wikipedia articles incorporating text from the 20th edition of Gray's Anatomy (1918)""]",11,226,33.0,2025-10-15T14:11:25Z,1,[],C
3042756,Abductor pollicis brevis muscle,https://en.wikipedia.org/wiki/Abductor_pollicis_brevis_muscle,3490,0,5,3,"['Articles with short description', 'Muscles of the upper limb', 'Short description is different from Wikidata', 'Upper limb anatomy', ""Wikipedia articles incorporating text from the 20th edition of Gray's Anatomy (1918)""]","['Articles with short description', 'Short description is different from Wikidata']","['Muscles of the upper limb', 'Upper limb anatomy', ""Wikipedia articles incorporating text from the 20th edition of Gray's Anatomy (1918)""]",5,0,0.0,2025-05-23T23:46:53Z,1,[],START
3042764,Abductor pollicis longus muscle,https://en.wikipedia.org/wiki/Abductor_pollicis_longus_muscle,13755,0,11,19,"['Articles with short description', 'CS1 maint: work parameter with ISBN', 'Muscles of the upper limb', 'Short description is different from Wikidata']","['Articles with short description', 'CS1 maint: work parameter with ISBN', 'Short description is different from Wikidata']",['Muscles of the upper limb'],4,0,0.0,2025-09-28T20:15:25Z,1,[],C
