title,page_id
Flag of Norway,176423
Flag of Pakistan,374010
Flag of Panama,459289
Flag of Papua New Guinea,459195
Flag of Poland,160300
Flag of Rwanda,459299
Flag of Saint David,2060018
Flag of Scotland,179286
Flag of South Africa,89355
Flag of Spain,459319
Flag of Sweden,70793
Flag of Switzerland,318209
Flag of Trinidad and Tobago,459338
Flag of the Arab Revolt,15301370
Flag of the British Antarctic Territory,2877358
Flag of the Czech Republic,458962
Flag of the French Southern and Antarctic Lands,11288200
Flag of the Netherlands,70748
Flag of the Republic of China,184224
Flag of the Republic of the Congo,458989
"Flag of the Tierra del Fuego Province, Argentina",71738237
Flag of the United States,11447
Flag signals,1101547
Flagellum,43093
Flagpole,7127872
Flags and arms of cantons of Switzerland,716457
Flags and arms of municipalities of Switzerland,69572815
Flags and coats of arms of the Austrian states,2497025
Flags depicting the Southern Cross,3989813
Flags of Africa,5520080
Flags of Asia,5591077
Flags of Austria-Hungary,65579019
Flags of Europe,4505203
Flags of German states,2497256
Flags of International Organizations,73486834
Flags of Japanese prefectures,57812312
Flags of North America,5511630
Flags of Oceania,5595921
Flags of Polish voivodeships,71393559
Flags of South America,5508120
"Flags of cities, towns and villages in the United Kingdom",69853055
Flags of counties of Kenya,44761672
Flags of regions of Egypt,57474046
Flags of regions of Italy,2499182
Flags of the Confederate States of America,189155
Flags of the Dutch royal family,6064657
Flags of the Governors of the Australian states,67531955
Flags of the Soviet Republics,742079
Flags of the U.S. states and territories,421703
Flags of the United States Armed Forces,421737
Flags of the World (website),963534
Flags of the autonomous communities of Spain,2499040
Flags of the federal subjects of Russia,3029704
Flags of the lieutenant governors of Canada,4306433
Flags of the provinces of the Netherlands,3056036
Flags of the provinces of the Philippines,12664490
Flags of the regions of France,3095712
Flags of the regions of Ukraine,41985512
Flags of the states of Palau,68251361
Flagship,188719
Flammagenitus (cloud),65273875
Flandrian transgression,14428845
Flange,45317
Flap (aeronautics),1002551
Flare star,1589445
Flark,47603674
Flash flood,244391
Flash freezing,690861
Flash point,286681
Flashing (weatherproofing),3332231
Flashlight,243718
Flat Earth,11593
Flat bone,6175736
Flat feet,1079375
Flatworm,24151
Flavin adenine dinucleotide,1491100
Flaviviridae,76222
Flavor (taste),70646970
Flavour (particle physics),1928465
Flax,38869
Flea,77305
Fleming valve,9861384
Fleming's left-hand rule for motors,2850124
Fleming's right-hand rule,2850083
Fletching,1166642
Flexibility (engineering),5122435
Flexion,41284540
Flexor retinaculum of the hand,3996438
Flexure,1260106
Flight,159472
Flight control surface,53865120
Flight control surfaces,357636
Flight dynamics,30030151
Flight dynamics (aircraft),34443375
Flight dynamics (spacecraft),72746805
Flight engineer,417742
Flight management system,2490859
Flight simulator,80785
Flint,43701
Flip-flop (electronics),32186638
Flitch beam,4668173
Floating-point arithmetic,11376
Floatstick,2293810
Flocculation,1242977
Flock (disambiguation),22588497
Flood,50482
Flood bypass,5561097
Flood control,78005734
Flood control channel,12110323
Flood geology,543667
Flood irrigation,22403456
Flood wall,3039012
Floodgate,2516037
Floodplain,70117
Floppy disk,10891
Floppy disk drive,70605958
Flora,778246
Floriculture,893280
Florida,18933066
Floristry,496037
Flotation (archaeology),52808504
Flour,56232
Flow conditioning,31456567
Flow separation,4871070
Flow velocity,11885926
Flower,4576465
Flowerpot Island,2866868
Fluconazole,816867
Flucytosine,3368767
Fluent (artificial intelligence),2897576
Flufenacet,35933786
Fluid,10915
Fluid density,45626247
Fluid dynamics,11034
Fluid flow,626456
Fluid mechanics,2684988
Fluid parcel,475955
Fluid physics,11765699
Fluid pressure,1249022
Fluid statics,46297573
Fluid velocity,45626258
Fluke (flatworm),25643741
Fluorescence,11555
Fluorescent lamp,144056
Fluorine,17481271
Fluorine nitrate,32504897
Fluorobenzene,8018640
Fluoroimidogen,59584623
Fluorouracil,1300684
Flushwork,18721184
Flute (glacial),17453380
Fluting (architecture),16774511
Fluvial,57992725
Fluvial terrace,1895540
Flux,43590
Flux (text-to-image model),78378498
Flux linkage,4744322
Flyback converter,4676793
Flyback transformer,1179103
Flying buttress,430379
Flying wing,191711
Flyway,1371222
Flywheel,89480
Foal,1181806
Foaling,14255767
Foam cell,5560406
Focal length,82269
Focus (earthquake),8828355
Focus (geometry),1032607
Focus (optics),1032610
Fodder,634526
Foetus,20130957
Fog,58991
Fog season,4528895
Fogbow,6587544
Foil (architecture),45322397
Foil (fluid mechanics),2239614
Fold (geology),763490
Foliar feeding,5564520
Foliation (geology),3506480
Folie à deux,24240272
Fomepizole,2533673
Food,10646
Food addiction,1324898
Food allergies,1604093
Food and Drug Administration,11632
Food chain,32077676
Food chemistry,7888444
Food engineering,1515853
Food fortification,4597367
Food intolerances,1395316
Food miles,2732241
Food physical chemistry,32969820
Food poisoning,61953
Food preservation,10834
Food science,252137
Food security,216361
Food spoilage,31309377
Food systems,62468811
Food waste,67646046
Food-feed system,8747074
Foodscaping,41594465
Foodshed,31304600
Foot,11492
Foot (unit),202482
Foot-pound,2062100
Football pitch,1894710
Foothills,3308878
Footprint,6160922
Foot–pound–second system,75736829
For Inspiration and Recognition of Science and Technology,27547393
For all,84708
For loop,468924
Forage,246828
Foramen,508234
Foramen magnum,285118
Forb,623501
Forbes,294894
Force,10902
Force (physics),169405
Force carrier,189951
Force density,1403749
Force field (physics),2916607
Force lines,20888413
Forcing (horticulture),71328810
Ford (crossing),30432825
Fore sight (surveying),48273396
Forearm,237647
Forehead,414721
Foreign exchange market,648277
Foreland basin,5523577
Forelimb,1519291
Forensic anthropology,379047
Forensic chemistry,2275867
Forensic document examination,15889005
Forensic engineering,69817
Forensic geology,8988211
Forensic geophysics,34713249
Forensic psychiatry,888694
Forensic toxicology,1227456
Foreshore,6710052
Forest,11090
Forest dieback,15662844
Forest farming,11067102
Forest management,7484714
Forest plot,11394359
Forestry,53912
Forging,182205
Forked cross,41564528
Forklift,237199
Form drag,309990
Form factor (design),50797595
Form of energy,34149847
Formal charge,1725432
Formal language,10939
Formal language theory,670053
Formal logic,172573
Formal methods,161883
Formal model,31976798
Formal semantics (logic),50040871
Formal semantics of programming languages,30977894
Formal specification,2567707
Formal system,396102
Formal verification,270054
Formaldehyde,63847
Formalism (mathematics),50046456
Formamide,1312729
Formate,1522251
Formic acid,66284
Formication,1516710
Forms of government,70204
Formula,164040
Formula (mathematical logic),4230382
Formula unit,3069929
Formula weight,1283458
Formwork,2334148
Forsterite,925638
Fortean Times,486344
Fortification,204118
Fortification line,46920147
Fortition,4294794
Fortran,11168
Fortress,268104
Fortunatov's law,74375849
Forward bias,37917890
Forward chaining,568962
Forward compatibility,305972
Forward converter,25143316
Forward declaration,2959937
Forward-flank downdraft,34901339
Fossa (anatomy),27301887
Fossil,10958
Fossil fuel,48146
Fossil fuel divestment,46255716
Fossil fuel phase-out,12686181
Fossil fuels,10927
Fossil record,11562
Fossil water,1840762
Fossil-fuel phase-out,51704855
Fossil-fuel power station,52306050
Fossiliferous,3149706
Fossilization,5657939
Foster-Miller,4613530
Foundation (architecture),12866450
Foundation (engineering),693334
Foundations of mathematics,169358
Founder effect,392309
Fountain,384701
Four fundamental states of matter,69998109
Four wheel drive,4122654
Four-bar linkage,1442361
Four-dimensional,517676
Four-stroke cycle,14165649
Fourier analysis,11659
Fourier series,59038
Fourier transform,52247
Fourth Estate,405361
Fourth-generation programming language,11367
Fowl,140951
Fox News Channel,52031237
Fractal geometry,229717
Fraction (chemistry),1907405
Fraction (mathematics),64357865
Fractional calculus,229939
Fractional distillation,213614
Fractional dynamics,28272223
Fractional factorial design,6994353
Fractional reserve banking,44313606
Fractional-reserve banking,415961
Fractionation,908086
Fracture,261967
Fracture mechanics,843211
Fracture toughness,3239291
Fractus cloud,4303245
Fragile base class,316681
Frame (Artificial intelligence),13449062
Frame (artificial intelligence),9924067
Frame language,485226
Frame of reference,74263
Frame problem,11306
Framing (construction),2071443
Framing (psychology),2950234
Framing (social sciences),10438439
France,5843419
Francis Rogallo,253479
Francis Ysidro Edgeworth,641679
Franciscan,50729922
Francium,10821
Franck–Hertz experiment,381805
Frank Cioffi,36753424
Frank Knight,263040
Frank Kreith,56434840
Frank P. Ramsey,238285
Frank Rosenblatt,1945462
Franklin Edgerton,41266576
Franz Joseph Gall,310316
Franz Mesmer,11803
François Chollet,68355335
François Magendie,985142
François Mansart,1602286
François Quesnay,46765
Fraud,58790
Fraunhofer lines,371462
Frazil ice,1195115
Fred B. Schneider,24345386
Frederick Matthias Alexander,1035305
"Frederick Phillips Brooks, Jr.",27718348
Frederick Thomas Trouton,10964344
Frederik Kortlandt,3064937
Fredholm theory,4355120
Fredrik Otto Lindeman,28023160
Free On-line Dictionary of Computing,11324
Free body diagram,452577
Free electron model,1037854
Free energy suppression,43036896
Free fall,80825
Free good,45515
Free group,59735
Free market,11826
Free range,1423441
Free software,10635
Free space,1063672
Free trade,59212
Free-market economy,202042
Free-rider problem,52217
Free-space optical communication,71575
Freedom of information,911519
Freedom of the press,105323
Freefall,5316937
Freegan,185630
Freemartin,340390
Freemasonry,11227
Freeze-thaw,5993641
Freezing,198824
Freezing drizzle,5615223
Freezing fog,318066
Freezing point,45257
Freezing rain,220825
Freezing-point depression,607495
Fregoli delusion,297067
Freight transport,28362
Freiwirtschaft,76412
French colonial flags,2897444
French language,10597
French military,360127
French people,962731
Frenet–Serret formulas,666987
Freon,232280
Frequency,10779
Frequency (statistics),4839019
Frequency changer,1984024
Frequency distribution,226943
Frequency domain,370346
Frequency modulation,10835
Frequency probability,35473423
Frequency response,302033
Frequent urination,3744279
Frequentist inference,15537745
Frequentist statistics,1874268
Fresh water,62557527
Freshet,1818327
Freshwater,30060400
Freshwater biology,19628443
Freudian slip,195177
Friction,11062
Friction of distance,5744837
Frictional unemployment,1435689
Fridays for Future,59526421
Friedman rule,1696523
Friedman test,3175261
Friedman's k-percent rule,8899631
Friedman–Robertson–Walker,36385488
Friedrich Bessel,76787858
Friedrich Hayek,11646
Friedrich Kluge,1137660
Friedrich List,489074
Friedrich von Wieser,220553
Friendly artificial intelligence,351887
Frieze,147964
Fringe science,457921
Fringe theory,13639512
Frisch–Waugh–Lovell theorem,2473208
Front wheel drive,4449732
Frontal bone,312065
Frontal lobe,469220
Frontal nerve,4279332
Frontal sinus,3255082
Frontalis muscle,2561804
Frontier,50344
Fronting (sound change),45362472
Frontogenesis,9664483
Frontolysis,9664543
Frontotemporal dementia,668318
Froogle,10767333
Frost,11763
Frost weathering,26902522
Frozen fog,25879699
Fructose,50337
Fructose-asparagine,43154481
Fruit,10843
Frédéric Bastiat,11282
Ftp,106147
Fuel,21188370
Fuel economy in aircraft,36974123
Fuelwood,14347450
Fugitive emissions,57871474
Fugitive slaves in the United States,744921
Fujita scale,165206
Full employment,55578
Full load current,27787205
Full-reserve banking,415977
Full-wave rectifier,2878214
Fuller's earth,840652
Fullerene,10628
Fullerene chemistry,6485560
Fulminic acid,1056670
Fulton gap,64508868
Fumarole,54930
Fumigation,862621
Function (biology),10013669
Function (computer science),880010
Function (mathematics),185427
Function approximation,336897
Function call,2763757
Function composition,195947
Function field of an algebraic variety,2783843
Function model,19433066
Function of a real variable,1268958
Function of several variables,40808002
Function pointer,510000
Function signature,9874382
Function space,340630
Function theory (disambiguation),50576932
Functional (mathematics),1374948
Functional analysis,11180
Functional calculus,965348
Functional extinction,8460632
Functional group,10911
Functional imaging,9183764
Functional medicine,19667544
Functional programming,10933
Functional requirement,2377273
Functional safety,23412432
Functional specification,9053231
Functional testing,6264581
Functions of money,36564831
Functor,10987
Fundamental analysis,11684
Fundamental force,845304
Fundamental forces,11316
Fundamental frequency,11490
Fundamental interaction,10890
Fundamental plane (elliptical galaxies),8081933
Fundamental theorem of asset pricing,442967
Fundamental theorem of calculus,19468696
Fundamental theorems of welfare economics,1488195
Fundamentals of Engineering Examination,69468238
